Time (seconds),Orientation X,Orientation Y,Orientation Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Position X,Position Y,Position Z,Linear Velocity X,Linear Velocity Y,Linear Velocity Z
0.2657465934753418,5.551115123125783e-16,-3.9023930855030852e-19,-1.681312160152263e-24,2.788795593580179e-17,-1.4378979772303485e-20,-1.095404089763584e-25,-4.77096707643824e-16,-3.899514961674795e-11,1.1237060009246632e-06,-1.377466859476158e-16,-3.968009476751847e-11,5.032467994742333e-06
0.8296539783477783,4.996003610813204e-16,-3.677469120762375e-19,-1.688617838623371e-24,-1.550018384642819e-16,6.260578298232835e-20,-2.771402360102337e-26,-1.5038371563764275e-15,-5.254554528390513e-11,1.0901048747280457e-07,-2.909158701606229e-15,-4.0839896389398876e-11,-2.541083274918917e-06
1.4920105934143066,5.551115123125783e-16,-3.9549803513683515e-19,-1.9180534743510946e-24,1.0418452722362369e-16,-5.2594931943752956e-20,-4.535590931380818e-25,-8.09920508734017e-16,-7.382679566655081e-11,1.1390883103738441e-06,1.2689974621148629e-15,-4.338381723401193e-11,1.94478086968724e-06
2.0305867195129395,5.551115123125783e-16,-4.227514776782698e-19,-2.177826497085317e-24,7.479386244246654e-18,-3.483010023708735e-20,-3.2856296177335637e-25,-2.0615639726589797e-16,-8.390509651254857e-11,-8.863004833839626e-08,7.790686306688957e-16,-1.4598377985125888e-11,-1.2593256250036571e-06
2.474783182144165,4.996003610813204e-16,-4.468609096678057e-19,-2.53496325101569e-24,-1.0553758117847098e-16,-2.974144702972435e-20,-4.729589573382414e-25,-1.0713137109812958e-15,-1.118143532793362e-10,2.2498673657726206e-06,-7.175890952618323e-16,-3.8788335496224865e-11,3.325671160756688e-06
2.9318737983703613,4.996003610813204e-16,-3.9533578654179917e-19,-2.6051594675322566e-24,-1.2830906053259137e-17,8.306104273311869e-20,-1.7558667729550662e-25,-4.229971186735648e-16,-1.2442833270628868e-10,1.107873650057264e-06,1.0033730291565679e-15,-2.5935321835541606e-11,-1.5167676924773521e-06
3.3352441787719727,4.996003610813204e-16,-3.4897988553616904e-19,-2.7436363352055915e-24,-2.1398335162155438e-18,1.179766758346111e-19,-3.4100437259275756e-25,-1.6086790151219917e-15,-1.555431969258025e-10,3.40393503314722e-06,-2.5012349107878667e-15,-7.425420289257743e-11,4.90230884177957e-06
3.7573015689849854,5.551115123125783e-16,-2.4250193074882907e-19,-2.623005251421267e-24,1.176471084053091e-16,2.4616693243442566e-19,2.105909295826306e-25,-1.1772556546383634e-15,-1.7142850029605392e-10,2.3854047245049712e-06,5.729561169046724e-16,-4.576229511635281e-11,-1.263784325578897e-06
4.173603534698486,4.996003610813204e-16,-9.188551993745912e-20,-2.348119895591669e-24,-2.216674179969682e-17,2.4439663842815166e-19,3.8172418672472184e-25,-2.112813690860132e-15,-1.959537112224784e-10,3.4907220652543007e-06,-7.800911644689704e-16,-4.0086320795589767e-11,6.368440173985244e-07
4.536407470703125,4.996003610813204e-16,1.897570624836624e-20,-2.1896674066733716e-24,-5.681723407373044e-17,2.750047767288184e-19,4.5584672152913305e-25,-1.1693625776278782e-15,-2.0994506583088532e-10,2.2817347935924496e-06,-3.3569624012184287e-16,-4.1802861895311445e-11,2.674154700695758e-07
4.958166599273682,5.551115123125783e-16,5.3817145897305676e-20,-2.0898940346615322e-24,7.050656567046977e-17,1.5306041619631435e-19,2.947089517000109e-25,-9.298033224783555e-16,-2.1058702362155327e-10,1.1780891949257098e-06,9.310550309465111e-16,-1.490331991733566e-11,-2.311999462414003e-06
5.31670355796814,5.551115123125783e-16,1.6680697887335182e-19,-1.847277690769703e-24,1.3065008963398869e-17,3.517227888570229e-19,7.48942673437591e-25,-1.5905486442852741e-15,-2.376875442545066e-10,2.2939920561698305e-06,-1.7184301439980906e-15,-8.031934367042765e-11,2.7651326942108877e-06
5.674101114273071,4.996003610813204e-16,2.7425060156599413e-19,-1.6511650623428032e-24,-1.1451681392004845e-16,3.857651244968779e-19,7.081343508069638e-25,-4.987228526473259e-16,-2.5448102625184433e-10,1.3125030081785567e-07,3.0964048380322696e-15,-6.607695565060212e-11,-5.49350860749686e-06
6.038228273391724,4.996003610813204e-16,2.7425060156599413e-19,-1.6511650623428032e-24,-5.584673413861609e-17,8.294452125677777e-20,1.5836061820302658e-25,-4.987228526473259e-16,-2.5448102625184433e-10,1.3125030081785567e-07,7.053756806480775e-16,-1.3013810374856763e-11,-1.658881576858589e-06
6.485170125961304,4.996003610813204e-16,4.125267273121248e-19,-1.5073699380766062e-24,-6.7896591063818845e-18,1.4111030568143713e-19,1.9652129077066106e-25,-3.1645624933149265e-16,-2.9958061842428383e-10,8.178962710140304e-08,-3.928189240677108e-16,-4.288689637600894e-11,6.05794839930313e-07
7.115231990814209,4.996003610813204e-16,4.239467821279147e-19,-1.5000894564025158e-24,-3.553352022387627e-19,3.0737418925209056e-20,1.4114007863337118e-26,-1.0848446568669129e-16,-3.020463627416627e-10,-9.715272070566816e-07,4.101794276323003e-16,-9.685506628172106e-12,-9.999408511998312e-07
