Time (seconds),Orientation X,Orientation Y,Orientation Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Position X,Position Y,Position Z,Linear Velocity X,Linear Velocity Y,Linear Velocity Z
0.264923095703125,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.264923095703125,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.264923095703125,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.264923095703125,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.264923095703125,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.264923095703125,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.264923095703125,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.264923095703125,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.859834671020508,5.551115123125783e-16,1.4206466674772739e-26,2.8601183427808767e-33,2.3380705525083876e-17,1.9945374728465013e-27,4.015504588190188e-34,5.989543886059018e-20,5.98930580653144e-20,-1.124217606457483e-09,8.409106922565935e-21,8.408772667363608e-21,-1.5783615976061274e-10
3.3044700622558594,5.551115123125783e-16,1.4206466674772739e-26,2.8601183427808767e-33,2.558293163736245e-18,2.1824027406378564e-28,4.393724528927205e-35,5.989543886059018e-20,5.98930580653144e-20,-1.124217606457483e-09,9.20115978965968e-22,9.200794050996177e-22,-1.7270273049406142e-11
3.7850444316864014,5.551115123125783e-16,-7.752919806310023e-20,-3.148622758768029e-25,2.5193326669027075e-19,-9.668169722527555e-20,-3.926445092862654e-25,8.017406216466306e-19,-4.521462973100502e-13,-1.0370743832153326e-06,9.251980539323005e-19,-5.638426591943383e-13,-1.2918685640949905e-06
4.048074245452881,5.551115123125783e-16,-7.752919806310023e-20,-3.148622758768029e-25,7.115339573547734e-20,-2.730576693353096e-20,-1.1089440675952968e-25,8.017406216466306e-19,-4.521462973100502e-13,-1.0370743832153326e-06,2.6130325752522296e-19,-1.5924582088447143e-13,-3.6486183975172326e-07
