Time (seconds),Orientation X,Orientation Y,Orientation Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Position X,Position Y,Position Z,Linear Velocity X,Linear Velocity Y,Linear Velocity Z
0.20448756217956543,0.0024795815019733602,-2.4368356806431644e-05,-3.2431484268097555e-06,0.03520976517573554,-5.3479466385076915e-05,1.7588261355743352e-06,1.9249211390491742e-07,0.001281814399189929,-0.00012895468568961625,1.9005069098450544e-07,0.00304722039693103,-0.001248044922314052
0.6990361213684082,-0.0022895180453880726,-2.9934601280951866e-06,3.235858590700644e-05,-0.009619100240672477,1.3921554007063452e-05,7.706130293267128e-05,-2.8722852644602723e-07,0.002211322313764955,0.000114032221870728,-6.829238031665844e-08,0.0019948052697136257,0.0003888957664367473
1.242555856704712,0.003827029297542084,6.530582045691989e-05,5.695862541233972e-06,0.01446560266052423,5.07853894240771e-05,-2.078748768287999e-05,4.3583651812369946e-07,0.0033621034769196856,-0.00013458746600117336,1.316037079609019e-06,0.0021654768487874587,-0.00045690369505757355
1.7396955490112305,-0.004557698765958629,-4.1306572507312554e-05,6.891952268984491e-06,-0.014411681705635386,-2.173573207946832e-05,3.099495448594641e-05,-4.2840937471124373e-07,0.004516747845437987,0.00012278222236106269,-2.2440949063370736e-06,0.002333626049263002,0.0004548163104378911
2.347012758255005,0.005715139089543131,8.47273751375733e-06,-1.4015609557561311e-05,0.021089579919456605,0.00015815954354607458,-4.319091761580717e-05,-4.6938344831303765e-07,0.005989707311435307,-0.0001419982545571388,-7.508781437832329e-07,0.0024565462847153953,-0.0003983238634658243
2.9977195262908936,-0.0061880890998728955,-0.00010307563059585187,1.528706439903861e-05,-0.018589195327408457,-0.0002522179008898101,5.9015303774949216e-05,-1.5407390244444744e-06,0.007695380554194537,-2.8161829933844095e-05,-1.9648499739648604e-06,0.002552241388637992,4.965146458707034e-05
3.554523468017578,0.00330756984756031,0.00012201376496302413,-1.1613003886374179e-05,0.015663382386196436,0.0003850997936337145,-3.482304991322415e-05,-8.763732699078104e-07,0.009226724065641333,-3.808022976995952e-05,1.0009147119358015e-06,0.0028052872011126756,2.3524932012979685e-05
4.038457632064819,-0.005088025603382118,-0.0002525089884049855,-1.5252877551293658e-05,-0.016809016006029392,-0.0005260265459891194,-1.5664273136682398e-05,-1.3251687894007546e-06,0.010547800767238522,-0.00011125782913175331,-9.119822457779333e-07,0.00280294102351602,-8.476438945013818e-05
4.260069370269775,0.0029852817270720755,-3.548689714714116e-05,-1.937616152840262e-05,0.011630709759459613,-2.1312433067629502e-05,-1.1716005231952534e-05,-2.1640530033194064e-06,0.011133911240112556,-0.00019889599835796058,-8.67413139516889e-07,0.0026867742997645646,-0.00038793268678424955
4.758133888244629,-0.004353971253756972,5.7522393683959234e-05,-1.1129015236676766e-05,-0.010017096785153914,0.0002931469447736066,1.9128087284031928e-05,-1.6995446272346283e-06,0.012532075318613589,4.9627738669657096e-05,2.0768084054548966e-06,0.002858598603807019,0.00042188591012183227
5.34138035774231,0.005059692490624601,1.9472691785954394e-06,-4.028561264027268e-05,0.017046256004693203,-4.819762981089862e-05,-2.702714694787451e-05,-1.8626394222958047e-06,0.01416717631707885,-0.00021319483680409357,8.36318061261086e-07,0.002757395879395175,-0.00039528319196661954
5.938750505447388,-0.0072901324453011895,9.235412701017179e-05,-6.401362408621062e-05,-0.022809153857980144,4.2367188054065195e-05,-2.3268583381396154e-05,-1.5902201136068894e-06,0.015884404618417943,-3.7785120485712585e-05,3.673290832463693e-07,0.0028833554916847747,0.00018471119487420515
6.627050399780273,0.00033646577720647386,-9.063681671108454e-06,-5.6347222666148114e-05,0.004080119881325221,-6.700665022169184e-05,-2.6940650806409702e-05,-1.1604621713388873e-06,0.01781458999118496,-2.674658230251154e-05,1.2088524153167262e-06,0.002904687199024788,0.0002689458170946927
7.173296928405762,-5.973791066288259e-05,-2.1842406964926356e-06,-3.671359299923536e-05,0.004464122572675907,-0.00021471413182253977,9.773457310719098e-06,-1.853163298735883e-06,0.019410015936641274,-0.0002146097227981374,-1.2816834900940295e-06,0.002891942680224859,-0.00040650554926552763
7.786769866943359,-0.0063633729460979005,1.1129081422674912e-05,-3.185039743024508e-05,-0.01631226150671781,8.145089639042203e-05,-4.165506368625157e-06,-4.6608696527222243e-07,0.021176941212776502,2.4292539147682178e-05,2.6294625116533826e-06,0.002937835261854204,0.0003964974973167715
8.345465183258057,0.004485964547492838,7.266122068214076e-06,-2.2342674047706286e-05,0.02390073941329962,3.913162471320448e-05,1.3812685229088007e-05,-6.963606917333171e-07,0.02285176542130884,-0.00022958224041388952,1.941199432532874e-06,0.0030947030926338345,-0.00044039608629608634
8.853107929229736,-0.008172963369907582,-9.32214456975968e-05,-3.792846063898879e-05,-0.02346621896317081,-0.00013119758151022487,-1.927022782327721e-06,-8.783868327694099e-07,0.024383742880833403,-1.9815589604887126e-05,-9.624648671595866e-08,0.003036677505429012,0.000347220424233904
9.398780584335327,0.004452425591920384,0.00012111495111497819,-4.576061638364232e-05,0.023524531848796985,0.0005183170479982396,-1.4976590556751081e-05,-1.1777487801500007e-06,0.026029871508983296,-0.00022254840123408823,-1.1133379286224769e-07,0.0030483718407953012,-0.0003136500931074795
9.585239171981812,0.00036898115439010226,8.7287496865012e-06,-4.125486890016393e-05,0.006943643522979232,-2.658122106850171e-05,1.3322791385475703e-05,-1.7236657372384176e-06,0.026618896301624673,-8.637110417586142e-05,-1.4875674963685622e-06,0.003148976839918144,0.00022078120186358019
10.152220726013184,-0.002706010115967439,-9.311925900663106e-06,-4.425060987269536e-05,-0.005183134684430731,-5.883000883750844e-05,-7.629212178977792e-07,-1.5912145678919224e-06,0.02831694600307785,-0.0002467723550913665,7.287277678711224e-08,0.003125878108171843,-0.00030751215485446385
10.795469999313354,-0.007343410147106322,6.17136462961562e-06,-7.725418217569796e-06,-0.016190633717990753,-5.795470609564052e-06,8.347395098981435e-05,-1.5570644059721071e-06,0.03020718445319008,-3.0257462296486474e-05,-6.017257925978775e-07,0.003075563221833956,0.00041426260427858793
11.364428520202637,0.0030931001074598896,2.218904600958687e-06,-1.577908451058417e-05,0.019250321202617535,0.00012807079612932792,-4.248302711539835e-06,-1.2102036181132846e-06,0.03191959586480895,-0.0002596916974157954,-7.367907815468687e-07,0.0030045199176735996,-0.00034192685202846535
11.842336893081665,-0.008951166153288004,-9.129368315047576e-07,-2.832307364584425e-05,-0.021172571341694618,2.845732893480185e-05,-3.0337104690554123e-05,-1.138264436102345e-06,0.033380989634203606,-7.787885570750056e-05,2.8822341919122514e-07,0.003035473711813092,0.0003085525844097734
12.457090616226196,0.003068127309568125,-8.18272579135298e-05,-1.894772393149024e-05,0.022499306137525855,-0.0002542532338003815,-3.466176446008601e-06,-4.32092300915984e-07,0.03524091830438075,-0.00022793519175540262,1.7553202539558822e-06,0.0031948551241177472,-0.00012502699457600598
13.082082271575928,-0.006002670371444918,5.699699486229418e-05,-1.8605092060509046e-05,-0.009936373587518544,0.00012853386446717296,2.893014321880403e-06,-7.365045549530943e-07,0.03709068722849467,-0.00026140221077397465,6.707457342513389e-07,0.0030309276606217254,-0.0002198549435184988
13.680509090423584,-0.004305004909199606,-1.4834292419131765e-05,-4.034318099944752e-05,-0.0027703293947160426,-7.630235063202636e-05,-3.779659887002011e-05,-5.388743377801008e-07,0.038870045670205945,-0.00012433074117454199,5.339098893248006e-07,0.0029937030030883576,0.00031299795038523023
14.211289644241333,-0.0016887590255660334,-5.11304607126142e-05,-1.6886787946110276e-05,0.006142203138777499,-0.00018176417580626687,4.287946120082293e-05,-9.491511985349818e-07,0.040501746611276236,-0.00034618902836791273,9.992479201736923e-08,0.0030657795777201463,-0.0004115330945118468
14.903528213500977,-0.010795385153689219,2.222401653761259e-05,-4.688805125189291e-06,-0.024815153376032503,3.156700014492818e-05,1.4291329424128957e-05,-5.90966488555e-07,0.0425887230300443,-0.0001708445840719327,8.697236547611866e-07,0.0031190091936606165,0.0002542020369110869
15.438068151473999,0.002037421377766968,-9.548059975088307e-06,-6.114288129729431e-06,0.021466119533136138,-1.9677825219850798e-05,-6.437906703610448e-06,-3.9265642763280347e-07,0.04419907858833797,-0.00032936671761529135,6.360903288332578e-07,0.0030166580503633847,-0.00027537666863477995
15.95527958869934,-0.010902067395074544,2.7096604237453335e-05,-1.8070248892811083e-05,-0.02314749898719783,2.2030250299418583e-05,-1.4419565707363519e-05,-2.3353440369559268e-07,0.04582657591581561,-0.0002535633311456512,3.257509384208625e-07,0.003157539082077865,6.087744041972949e-05
16.483866930007935,0.00040902391802077886,-0.00010525447229444805,-6.5227069715430305e-06,0.019039361588098422,-0.00045950575963174344,1.0069166710200227e-05,-1.0358475690937642e-06,0.04749097862181247,-0.00029934297818520365,-7.256574252641493e-07,0.00317991774798777,-9.903625424811612e-05
17.22522521018982,-0.0028055834757867992,-1.9010099729069877e-05,-3.996144480431475e-05,0.007893188275531704,1.2064074566795872e-06,-3.959837840398271e-05,-1.118790126396141e-06,0.04976163346318453,-0.0004380619864407927,-2.5770940056184187e-07,0.003356780739635871,-0.00048593633760007156
17.94493079185486,-0.011582851891550006,-7.935244575179193e-05,3.0365860562802196e-05,-0.021530453833568705,-0.00031449446413114244,0.00011040514482224428,-2.579292450970502e-06,0.05185633260798431,-0.00027400591733799096,-4.55801285575405e-06,0.0030421057625133877,0.0002031996328370569
18.528792142868042,-0.0008774267433734328,-1.873274943207605e-05,-7.656652893156525e-06,0.016479301431296535,4.201786768258318e-05,-4.646077635980726e-05,-1.8335774386079105e-06,0.05352633278513885,-0.0003612375479974733,4.534214571416036e-07,0.0029786256539151464,-0.00010170130277494473
19.171483993530273,-0.005774152108873165,7.719116998513483e-05,6.516661458785799e-06,0.001002803651521327,0.00028645660360927664,2.7850686082364483e-05,-1.7581157233934027e-06,0.05530955192635968,-0.0004611851917491048,-4.0271962994441445e-07,0.002837880361554324,-0.00035416296124914743
19.734840631484985,-0.010209972429219505,-0.0001801926541894721,-3.0577147134007074e-06,-0.01333641140993874,-0.0003421712991055899,-1.5607350204465844e-05,-1.2268255706597072e-06,0.05691198889170764,-0.0002697234361552513,1.0775229469643282e-06,0.0029110083244774953,0.0003996986280982483
20.34902834892273,-0.0020647061389807986,-1.6797549725883614e-05,-9.770202686944166e-07,0.014930961462242215,0.00017650067785691123,2.9424181488756586e-06,-3.359293347598334e-06,0.058497732370388786,-0.0005346540554309871,-3.8003869540955576e-06,0.0025550437880643775,-0.00038152783913104167
20.88235592842102,-0.013793751936259202,1.0119198924420866e-05,-6.269134762539668e-05,-0.023503269244841488,9.379142926900475e-05,-9.691315890924858e-05,-2.622476990006583e-06,0.06006387984422552,-0.0003547202090294549,1.083501769138626e-07,0.00284687092379329,0.0002754615823378609
21.46485733985901,-0.0013913310143143787,1.171193556835956e-05,-5.461989652695784e-05,0.020731594867569893,0.00017381650415962462,2.5238508343097113e-05,-2.6221575148626805e-06,0.061671645429828156,-0.0005229679284441695,-1.063673714108816e-06,0.0027916418673442204,-0.00017418146907378814
22.070229530334473,-0.01104062251990423,-2.5519151001239308e-05,-7.152832543574493e-05,-0.011264913131984935,-2.0243064009762838e-05,-2.2302907762077025e-05,-2.166615561629688e-06,0.0633695923788175,-0.0005659693780353421,2.928922239799606e-07,0.0029497178362097617,-0.000265450672403632
22.66239833831787,-0.00859730718886692,-4.144172754624001e-06,-4.4830681721369544e-05,-0.003754041180369047,0.000582217161036972,4.3837517200127676e-05,-2.829048453035035e-06,0.0650368747540435,-0.00043971431045284964,-3.5457387219891413e-06,0.002922038037060118,0.00035928946090439966
23.222838163375854,-0.005971835971593453,-0.00021963404345221854,-4.5299985915034496e-05,0.007284766619959974,-0.0002922547002383985,1.5259335455671403e-06,-1.490230716251355e-06,0.06661623712511476,-0.0006957972140873705,1.1179959633074607e-06,0.0028762062502239293,-0.00046325235174675254
23.724347352981567,-0.01207871301227309,-0.00011214176398944748,-2.561266646383821e-05,-0.012114197453143218,0.0001223701375918877,2.291695870339836e-05,-1.3257191919880607e-06,0.06811103965591156,-0.00047251090938188917,8.900290524604762e-07,0.003028472923231895,0.00040602513724257263
24.32837748527527,-0.0035473982210028066,0.00012045236439468492,3.763562737511196e-06,0.020775940832678485,0.000534308604884343,6.53794770887113e-05,-2.1157681348768527e-06,0.06986117309140637,-0.0007696730249655786,-1.4991691182591203e-06,0.0029754566459231544,-0.0004950537567017734
24.83768892288208,-0.015255454576693306,4.684901861509205e-05,-2.418033283051578e-05,-0.020391281342514465,4.37866390943198e-05,-3.179664829027719e-05,-1.8027559059598892e-06,0.07139215239418867,-0.000580645297420436,9.840316284207505e-07,0.00298027777936062,0.0003220646260987852
25.346213340759277,-0.0038060240564870562,1.634401063068992e-05,-5.951441826060646e-05,0.019662564871764605,-0.00011043454539491736,-5.259076926720751e-05,-1.5629000954118184e-06,0.07293104963403722,-0.0008378867993390021,6.731718668483029e-07,0.003033764256401912,-0.00045646173162806815
26.04261827468872,-0.014700073804144509,-1.4355305500998577e-05,-4.389315273217491e-05,-0.016031353517577833,-5.345141732039191e-05,1.4927329350107257e-05,-2.0300888888404263e-06,0.07492107878398155,-0.0007565528489210146,-8.303855859120777e-07,0.002861511071719644,-4.480532153020339e-05
26.482633113861084,-0.004981418806241922,4.626477435244381e-05,-4.130735180534239e-05,0.018715905182931248,0.00018861438393386062,1.5761498853776674e-05,-1.566848925273609e-06,0.07634743741037413,-0.0008169400711778256,9.613304707694407e-07,0.0032328691204922657,-0.00012218018269147414
26.76133966445923,-0.015786109431526474,-5.7036444321966434e-05,-5.544880190295006e-05,-0.01985647036944113,-0.00020207224604656311,-2.628882547465556e-05,-1.8920225687598866e-06,0.07719519838288419,-0.000701090044314898,-4.721544104304773e-07,0.003138704530524136,0.0003733955660262581
27.043654441833496,-0.015018741338758801,-2.9973682069437625e-05,-3.983122504452401e-05,-0.013363506555581352,-6.197547002744261e-05,2.70072868843087e-05,-2.22837292478188e-06,0.07806817550366889,-0.0009044258834984002,-9.366247569113111e-07,0.003125084108314389,-0.0002969812208977951
27.372084140777588,-0.004465340035410492,2.4909873916470008e-05,-6.69806022965008e-05,0.024492720282213793,0.0001461494034878234,-5.631024688419502e-05,-2.6054257036877194e-06,0.07900607541040384,-0.0009718023625039026,-9.417892540760662e-07,0.0030738161172425144,-0.00040645460457752145
28.090566396713257,-0.014624144481687917,1.982800462883452e-05,-3.4165823315771606e-06,-0.012463150441667976,0.00011176193459648897,8.850334500587617e-05,-4.103594479184985e-06,0.0810410224569119,-0.0009120328702832818,-1.413217017232015e-06,0.0028792730352207403,-8.513199443898093e-05
28.704105615615845,-0.014351385339581135,2.931582740393492e-05,-3.857841896077986e-05,-0.00662767290458271,8.309801265108243e-05,-2.998370515584964e-05,-3.5190560833644617e-06,0.08284789486190255,-0.0008352734037345062,6.695849576643173e-07,0.002969943831749697,0.00027720099235290283
29.245955228805542,-0.009158595449411777,0.00010582620655274325,-1.009424414473255e-05,0.013454171502269971,0.00015508917678751146,7.850586425012677e-05,-2.8407671387299764e-06,0.08434629701622148,-0.0011051368714873886,6.23445035849977e-07,0.00285800882760119,-0.0005265251727904318
29.78989601135254,-0.017901123462516433,-1.696697927671848e-05,-3.449062673813833e-05,-0.01695416080430801,-0.00013036719580915366,-2.5243199747525576e-05,-2.572390558727889e-06,0.08589870341890068,-0.0009070700642149827,1.2386497469578366e-06,0.0028156462014879767,0.00033852320561601534
30.348304986953735,-0.008012630599815829,-2.9601574021987424e-05,-4.762051248012902e-05,0.017062882776280656,-5.355448452056603e-05,-1.813825509316456e-05,-2.4840421332459247e-06,0.0874543411225996,-0.0011947964932547425,4.809343346050412e-07,0.0027627261074363117,-0.0004867568893010297
31.07010316848755,-0.017149802668551983,-1.8310293676210624e-05,2.432028199155441e-05,-0.011742702668825582,4.603209969908297e-05,0.00011450667530965278,-3.005487534717684e-06,0.08952499806198501,-0.0011590320659629115,-2.1128558900715493e-06,0.003063491641076303,-0.00020677377266764118
31.5950870513916,-0.012298275023275518,-2.043583220228828e-05,2.4924690600318624e-05,0.005574759977246555,-4.4945155070878614e-05,8.095438753866439e-07,-2.4054565567378115e-06,0.09100219111945411,-0.0011084306300789314,-2.14907584437025e-06,0.0028942765292133883,0.00017153067427712852
32.195152282714844,-0.013018523514558067,-4.305230281726131e-05,1.7570543170116472e-05,0.004907383984293938,-8.032225362516023e-05,-1.8648925988384083e-05,-2.131897259997087e-06,0.09263874909503782,-0.0013313981932820411,-1.3708138536969324e-06,0.002736781516963485,-0.0004543928618397753
32.85755276679993,-0.021603347062801204,-8.676865741341177e-05,5.198478346313942e-05,-0.02316146594322072,0.0001333465059215039,5.6768522415083695e-05,-1.65594196260947e-06,0.0944981897301859,-0.0011866900660943024,-1.238843728445293e-06,0.002797448063292668,0.00027179541514984204
33.49559807777405,-0.010468576585667688,-5.4168945080957145e-06,3.628569042774869e-05,0.018310171746864272,0.00010460110290759925,-2.6062785617419672e-05,-1.7129284719618228e-06,0.09621484646755485,-0.0013893899699318937,-5.055684500286986e-07,0.002864912971742265,-0.00022720318496450073
34.08502173423767,-0.019310103292993652,6.134328088314297e-05,2.910947515821966e-05,-0.009393432700059174,0.0006434988540437497,-5.378272652590978e-05,-8.573916065130621e-07,0.09779738470015334,-0.001462172138910172,8.934791989530185e-07,0.002768873110784485,-0.0003033181340083157
